5.733613967895507812e-01,7.769582867622375488e-01,-7.760216362839855719e-07,0.000000000000000000e+00,5.159254074096679688e-01,7.293607592582702637e-01,-3.082113154232501984e-02,0.000000000000000000e+00,4.654768407344818115e-01,6.455290317535400391e-01,-4.754723981022834778e-02,0.000000000000000000e+00,4.434453547000885010e-01,5.628583431243896484e-01,-6.340896338224411011e-02,0.000000000000000000e+00,4.666301012039184570e-01,4.965000450611114502e-01,-7.234685122966766357e-02,0.000000000000000000e+00,5.018340349197387695e-01,4.832436740398406982e-01,-7.837902754545211792e-03,0.000000000000000000e+00,4.775155186653137207e-01,4.675241410732269287e-01,-4.502385854721069336e-02,0.000000000000000000e+00,4.825609326362609863e-01,5.669326782226562500e-01,-6.347998231649398804e-02,0.000000000000000000e+00,4.950713813304901123e-01,6.231373548507690430e-01,-7.040327787399291992e-02,0.000000000000000000e+00,5.425634980201721191e-01,4.735501110553741455e-01,-7.451003417372703552e-03,0.000000000000000000e+00,5.139564871788024902e-01,4.792438149452209473e-01,-4.762680828571319580e-02,0.000000000000000000e+00,5.163665413856506348e-01,5.957971811294555664e-01,-5.469330027699470520e-02,0.000000000000000000e+00,5.295507907867431641e-01,6.386548280715942383e-01,-4.921080544590950012e-02,0.000000000000000000e+00,5.828423500061035156e-01,4.868076443672180176e-01,-1.490978617221117020e-02,0.000000000000000000e+00,5.553998351097106934e-01,5.098093152046203613e-01,-5.390518531203269958e-02,0.000000000000000000e+00,5.512124300003051758e-01,6.108171343803405762e-01,-4.514028131961822510e-02,0.000000000000000000e+00,5.607019066810607910e-01,6.398997902870178223e-01,-2.829481475055217743e-02,0.000000000000000000e+00,6.229907274246215820e-01,5.156589746475219727e-01,-2.574940212070941925e-02,0.000000000000000000e+00,5.944132208824157715e-01,5.248024463653564453e-01,-4.571298137307167053e-02,0.000000000000000000e+00,5.826473832130432129e-01,5.988073348999023438e-01,-3.757280483841896057e-02,0.000000000000000000e+00,5.859872698783874512e-01,6.255649924278259277e-01,-2.508475072681903839e-02,0.000000000000000000e+00,2.246879917272249116e+01,1.588514481853521332e+01,3.391135614639861018e+01,6.219613528914862144e+01,1.020867094198084146e+02,1.020520704677753088e+01,9.207039193934241439e+01,8.128500005269729911e+01,1.900860798580580990e+01,1.143807230258175878e+02,6.703022201930035351e+01,3.075179724193363384e+01,1.099982084571169025e+02,7.175674926788460084e+01,2.423116696721379526e+01,6.000000000000000000e+00
5.698538422584533691e-01,7.656030654907226562e-01,-6.252394086914137006e-07,0.000000000000000000e+00,5.143245458602905273e-01,7.339535355567932129e-01,-3.470732644200325012e-02,0.000000000000000000e+00,4.643880426883697510e-01,6.488599777221679688e-01,-5.149128660559654236e-02,0.000000000000000000e+00,4.461727440357208252e-01,5.633330941200256348e-01,-6.610860675573348999e-02,0.000000000000000000e+00,4.690338969230651855e-01,4.957810640335083008e-01,-7.273926585912704468e-02,0.000000000000000000e+00,4.984483420848846436e-01,4.784367382526397705e-01,-5.688766017556190491e-03,0.000000000000000000e+00,4.740922749042510986e-01,4.744274616241455078e-01,-4.694367572665214539e-02,0.000000000000000000e+00,4.805992245674133301e-01,5.718698501586914062e-01,-6.719955056905746460e-02,0.000000000000000000e+00,4.941199719905853271e-01,6.238597631454467773e-01,-7.449335604906082153e-02,0.000000000000000000e+00,5.402639508247375488e-01,4.647915959358215332e-01,-3.770103678107261658e-03,0.000000000000000000e+00,5.115731358528137207e-01,4.853680133819580078e-01,-4.719037935137748718e-02,0.000000000000000000e+00,5.151156187057495117e-01,6.066583395004272461e-01,-5.341135710477828979e-02,0.000000000000000000e+00,5.276653766632080078e-01,6.388098001480102539e-01,-4.557942226529121399e-02,0.000000000000000000e+00,5.804752111434936523e-01,4.786023795604705811e-01,-1.123494002968072891e-02,0.000000000000000000e+00,5.541983246803283691e-01,5.227167010307312012e-01,-5.314353108406066895e-02,0.000000000000000000e+00,5.522315502166748047e-01,6.234056353569030762e-01,-4.342247918248176575e-02,0.000000000000000000e+00,5.604217052459716797e-01,6.354132294654846191e-01,-2.485400810837745667e-02,0.000000000000000000e+00,6.196371912956237793e-01,5.073321461677551270e-01,-2.263023890554904938e-02,0.000000000000000000e+00,5.930025577545166016e-01,5.419294834136962891e-01,-4.431853443384170532e-02,0.000000000000000000e+00,5.848605632781982422e-01,6.134406328201293945e-01,-3.729919344186782837e-02,0.000000000000000000e+00,5.884917974472045898e-01,6.212375164031982422e-01,-2.494656667113304138e-02,0.000000000000000000e+00,3.380133564787522715e+01,1.812576781721405439e+01,3.073606114605193440e+01,7.731229137953545205e+01,8.657455701954614824e+01,1.132449630017042708e+01,1.078198167162066596e+02,6.693238011645837560e+01,2.505744093958812257e+01,1.308862620953425449e+02,5.245848543896983784e+01,5.485366600509765078e+01,1.393899745073383940e+02,4.393693539083628963e+01,5.561607535438027128e+01,6.000000000000000000e+00
5.726580619812011719e-01,7.588154077529907227e-01,-6.343713039314025082e-07,0.000000000000000000e+00,5.156730413436889648e-01,7.313131093978881836e-01,-3.087820112705230713e-02,0.000000000000000000e+00,4.663774073123931885e-01,6.448571085929870605e-01,-4.435924440622329712e-02,0.000000000000000000e+00,4.484779834747314453e-01,5.580617189407348633e-01,-5.618319660425186157e-02,0.000000000000000000e+00,4.704568088054656982e-01,4.948199987411499023e-01,-6.087705492973327637e-02,0.000000000000000000e+00,5.035387277603149414e-01,4.840032458305358887e-01,-3.289879998192191124e-03,0.000000000000000000e+00,4.823645949363708496e-01,4.642312526702880859e-01,-3.997788205742835999e-02,0.000000000000000000e+00,4.876304268836975098e-01,5.632795691490173340e-01,-5.811558663845062256e-02,0.000000000000000000e+00,4.992580413818359375e-01,6.252135634422302246e-01,-6.403923034667968750e-02,0.000000000000000000e+00,5.459094643592834473e-01,4.736931324005126953e-01,-1.718786428682506084e-03,0.000000000000000000e+00,5.189009308815002441e-01,4.699082076549530029e-01,-4.150135442614555359e-02,0.000000000000000000e+00,5.199211835861206055e-01,5.945618152618408203e-01,-4.735081270337104797e-02,0.000000000000000000e+00,5.320229530334472656e-01,6.420581340789794922e-01,-3.907930478453636169e-02,0.000000000000000000e+00,5.858905315399169922e-01,4.869740605354309082e-01,-8.343361318111419678e-03,0.000000000000000000e+00,5.602300763130187988e-01,5.016491413116455078e-01,-4.882384464144706726e-02,0.000000000000000000e+00,5.558469891548156738e-01,6.110254526138305664e-01,-3.887500986456871033e-02,0.000000000000000000e+00,5.635634064674377441e-01,6.442461013793945312e-01,-1.912041194736957550e-02,0.000000000000000000e+00,6.255536675453186035e-01,5.161650776863098145e-01,-1.797661371529102325e-02,0.000000000000000000e+00,5.994734764099121094e-01,5.216431021690368652e-01,-4.029446840286254883e-02,0.000000000000000000e+00,5.877624154090881348e-01,5.973454117774963379e-01,-3.132295608520507812e-02,0.000000000000000000e+00,5.883563756942749023e-01,6.228864789009094238e-01,-1.653985679149627686e-02,0.000000000000000000e+00,3.758921044672050726e+01,1.787671047814165703e+01,3.085904271276045918e+01,5.801215945368650040e+01,1.073347354227334165e+02,9.022896659824201748e+00,8.221958580797578975e+01,9.253903884294652471e+01,1.844334051884399983e+01,1.070030254576555677e+02,7.619302509119364686e+01,2.879977844094116790e+01,1.054627326066663784e+02,7.881802683949346999e+01,2.523948517846943673e+01,6.000000000000000000e+00
5.751500725746154785e-01,7.503734230995178223e-01,2.714479592214047443e-07,0.000000000000000000e+00,5.099557638168334961e-01,7.349567413330078125e-01,-2.375799603760242462e-02,0.000000000000000000e+00,4.568272531032562256e-01,6.499862670898437500e-01,-2.973118051886558533e-02,0.000000000000000000e+00,4.236948192119598389e-01,5.899086594581604004e-01,-3.348649293184280396e-02,0.000000000000000000e+00,3.917080760002136230e-01,5.492970347404479980e-01,-3.650339320302009583e-02,0.000000000000000000e+00,5.040081143379211426e-01,5.128034353256225586e-01,-9.705514530651271343e-04,0.000000000000000000e+00,4.902694523334503174e-01,4.437368512153625488e-01,-8.836770430207252502e-03,0.000000000000000000e+00,4.812121391296386719e-01,3.995656669139862061e-01,-2.047691307961940765e-02,0.000000000000000000e+00,4.728942215442657471e-01,3.646638095378875732e-01,-3.158615902066230774e-02,0.000000000000000000e+00,5.466571450233459473e-01,4.964126646518707275e-01,-1.987131778150796890e-03,0.000000000000000000e+00,5.449749231338500977e-01,4.214461743831634521e-01,-9.492470882833003998e-03,0.000000000000000000e+00,5.483312010765075684e-01,3.778263628482818604e-01,-2.308675833046436310e-02,0.000000000000000000e+00,5.507616996765136719e-01,3.470552861690521240e-01,-3.402716293931007385e-02,0.000000000000000000e+00,5.855013132095336914e-01,5.096516609191894531e-01,-7.622797042131423950e-03,0.000000000000000000e+00,5.860667228698730469e-01,4.314824044704437256e-01,-2.458734437823295593e-02,0.000000000000000000e+00,5.914099812507629395e-01,3.952991366386413574e-01,-3.910038992762565613e-02,0.000000000000000000e+00,5.938460230827331543e-01,3.660480380058288574e-01,-4.893661662936210632e-02,0.000000000000000000e+00,6.231232285499572754e-01,5.429589152336120605e-01,-1.513190101832151413e-02,0.000000000000000000e+00,6.285890340805053711e-01,4.879231750965118408e-01,-3.790332749485969543e-02,0.000000000000000000e+00,6.351147890090942383e-01,4.747823178768157959e-01,-4.847031459212303162e-02,0.000000000000000000e+00,6.386432647705078125e-01,4.648738801479339600e-01,-5.443878471851348877e-02,0.000000000000000000e+00,4.646035837435910310e+01,3.146753511935231451e+00,9.335740600500528785e+00,8.189645964626983243e+00,8.108006991291548005e+00,3.240675601957367480e+00,7.338525574378188310e+00,1.281542641883442890e+01,2.257081633539153032e+00,1.062776711548829667e+01,1.210437018605161619e+01,4.625243057932543422e+00,1.964839834014190600e+01,2.244736588092631635e+01,8.429963444933195049e+00,6.000000000000000000e+00
5.779353380203247070e-01,7.553444504737854004e-01,8.843857699503132608e-07,0.000000000000000000e+00,5.148004889488220215e-01,7.388537526130676270e-01,-4.137730970978736877e-02,0.000000000000000000e+00,4.641644656658172607e-01,6.769198775291442871e-01,-7.021749019622802734e-02,0.000000000000000000e+00,4.180532991886138916e-01,6.261791586875915527e-01,-9.380327165126800537e-02,0.000000000000000000e+00,3.689622282981872559e-01,6.005020737648010254e-01,-1.195707246661186218e-01,0.000000000000000000e+00,5.210065841674804688e-01,5.037314295768737793e-01,-6.782174855470657349e-02,0.000000000000000000e+00,4.921010434627532959e-01,3.845382630825042725e-01,-9.940984100103378296e-02,0.000000000000000000e+00,4.767449200153350830e-01,3.060575127601623535e-01,-1.232645362615585327e-01,0.000000000000000000e+00,4.645221829414367676e-01,2.314016073942184448e-01,-1.414501518011093140e-01,0.000000000000000000e+00,5.701932907104492188e-01,4.835723936557769775e-01,-6.926178187131881714e-02,0.000000000000000000e+00,5.788677334785461426e-01,3.354186415672302246e-01,-9.783684462308883667e-02,0.000000000000000000e+00,5.880691409111022949e-01,2.411854118108749390e-01,-1.200586929917335510e-01,0.000000000000000000e+00,5.958691835403442383e-01,1.530585885047912598e-01,-1.358944028615951538e-01,0.000000000000000000e+00,6.123415231704711914e-01,5.067816376686096191e-01,-7.271263748407363892e-02,0.000000000000000000e+00,6.343669295310974121e-01,3.803490400314331055e-01,-1.051668450236320496e-01,0.000000000000000000e+00,6.498729586601257324e-01,2.994619905948638916e-01,-1.268287301063537598e-01,0.000000000000000000e+00,6.633307933807373047e-01,2.245279103517532349e-01,-1.408772468566894531e-01,0.000000000000000000e+00,6.465679407119750977e-01,5.577538013458251953e-01,-7.807823270559310913e-02,0.000000000000000000e+00,6.831166148185729980e-01,4.896799921989440918e-01,-1.103068366646766663e-01,0.000000000000000000e+00,7.067692279815673828e-01,4.485508501529693604e-01,-1.226527467370033264e-01,0.000000000000000000e+00,7.262853384017944336e-01,4.085858166217803955e-01,-1.291805356740951538e-01,0.000000000000000000e+00,3.455302709360996261e+01,2.946980232317903958e+00,1.956792872751245937e+01,9.014020901484969261e-01,3.283637682875103714e+00,3.534973060377856857e+00,5.929069403995276488e+00,3.173876679738313555e+00,3.102177753293422491e+00,2.757793860304512901e+00,1.085391110129156456e+00,4.330627161864585517e+00,8.715051832255154451e+00,8.210105488090992054e+00,7.300030507482929920e+00,6.000000000000000000e+00
5.899857878684997559e-01,7.646675705909729004e-01,6.254091431401320733e-07,0.000000000000000000e+00,5.253613591194152832e-01,7.426289319992065430e-01,-4.238851740956306458e-02,0.000000000000000000e+00,4.688722193241119385e-01,6.857616901397705078e-01,-7.288842648267745972e-02,0.000000000000000000e+00,4.228594601154327393e-01,6.363773941993713379e-01,-9.902723878622055054e-02,0.000000000000000000e+00,3.748076260089874268e-01,6.186106204986572266e-01,-1.279022693634033203e-01,0.000000000000000000e+00,5.334398746490478516e-01,5.197104811668395996e-01,-7.394482195377349854e-02,0.000000000000000000e+00,5.033383369445800781e-01,3.913816511631011963e-01,-1.082863956689834595e-01,0.000000000000000000e+00,4.863949120044708252e-01,3.071917295455932617e-01,-1.318111419677734375e-01,0.000000000000000000e+00,4.733612537384033203e-01,2.269203662872314453e-01,-1.497960984706878662e-01,0.000000000000000000e+00,5.863123536109924316e-01,5.001778602600097656e-01,-7.681994885206222534e-02,0.000000000000000000e+00,5.963532328605651855e-01,3.483332693576812744e-01,-1.069364473223686218e-01,0.000000000000000000e+00,6.052703261375427246e-01,2.464961558580398560e-01,-1.284022927284240723e-01,0.000000000000000000e+00,6.147249341011047363e-01,1.530159115791320801e-01,-1.454843580722808838e-01,0.000000000000000000e+00,6.296045184135437012e-01,5.234805345535278320e-01,-8.227233588695526123e-02,0.000000000000000000e+00,6.549680829048156738e-01,3.877469599246978760e-01,-1.166156530380249023e-01,0.000000000000000000e+00,6.729370951652526855e-01,3.003432154655456543e-01,-1.382050514221191406e-01,0.000000000000000000e+00,6.883131265640258789e-01,2.174348235130310059e-01,-1.534422636032104492e-01,0.000000000000000000e+00,6.656986474990844727e-01,5.750934481620788574e-01,-9.014363586902618408e-02,0.000000000000000000e+00,7.063210010528564453e-01,5.003492832183837891e-01,-1.239700242877006531e-01,0.000000000000000000e+00,7.339814901351928711e-01,4.509317874908447266e-01,-1.381260305643081665e-01,0.000000000000000000e+00,7.571741938591003418e-01,3.994108438491821289e-01,-1.475303471088409424e-01,0.000000000000000000e+00,2.596533967924309394e+01,1.744057616285604739e+00,2.546441234082998761e+01,1.798217822632796281e+00,1.900488732041006212e+00,3.534970500339640775e+00,6.691412922011573450e+00,1.368401415522252140e+00,1.728970858162510948e+00,4.790662855989640256e+00,1.067809062257222719e+00,3.529672691615546753e+00,6.583844738045680600e+00,7.680019178065153440e+00,6.706802751323256651e+00,6.000000000000000000e+00
5.941652059555053711e-01,7.767810821533203125e-01,5.565669312090903986e-07,0.000000000000000000e+00,5.279629230499267578e-01,7.486239075660705566e-01,-3.931027650833129883e-02,0.000000000000000000e+00,4.706465899944305420e-01,6.848983764648437500e-01,-6.706391274929046631e-02,0.000000000000000000e+00,4.237070381641387939e-01,6.354800462722778320e-01,-9.164530783891677856e-02,0.000000000000000000e+00,3.765335679054260254e-01,6.146829724311828613e-01,-1.189638897776603699e-01,0.000000000000000000e+00,5.293686985969543457e-01,5.194984078407287598e-01,-6.234430894255638123e-02,0.000000000000000000e+00,5.021849274635314941e-01,3.933011293411254883e-01,-9.417912364006042480e-02,0.000000000000000000e+00,4.864012598991394043e-01,3.101936280727386475e-01,-1.172447800636291504e-01,0.000000000000000000e+00,4.742096364498138428e-01,2.319269180297851562e-01,-1.350777000188827515e-01,0.000000000000000000e+00,5.822468996047973633e-01,5.036876201629638672e-01,-6.714160740375518799e-02,0.000000000000000000e+00,5.901278853416442871e-01,3.527471423149108887e-01,-9.468391537666320801e-02,0.000000000000000000e+00,5.988237857818603516e-01,2.534518539905548096e-01,-1.156695112586021423e-01,0.000000000000000000e+00,6.082971692085266113e-01,1.614961773157119751e-01,-1.329492032527923584e-01,0.000000000000000000e+00,6.264261007308959961e-01,5.262449979782104492e-01,-7.513001561164855957e-02,0.000000000000000000e+00,6.480089426040649414e-01,3.903931975364685059e-01,-1.077011823654174805e-01,0.000000000000000000e+00,6.639983654022216797e-01,3.048479557037353516e-01,-1.280527263879776001e-01,0.000000000000000000e+00,6.768742203712463379e-01,2.209686636924743652e-01,-1.429080814123153687e-01,0.000000000000000000e+00,6.635989546775817871e-01,5.752378106117248535e-01,-8.568041026592254639e-02,0.000000000000000000e+00,6.975221633911132812e-01,4.960017204284667969e-01,-1.166534051299095154e-01,0.000000000000000000e+00,7.231206893920898438e-01,4.460338354110717773e-01,-1.290201991796493530e-01,0.000000000000000000e+00,7.441780567169189453e-01,3.926844298839569092e-01,-1.378938704729080200e-01,0.000000000000000000e+00,2.525479208272619402e+01,2.396114738465215943e+00,2.221584918341095616e+01,2.025053006711837078e+00,1.949315038595406557e+00,3.157985275311756990e+00,6.391305761112796802e+00,2.520655727759726794e+00,1.560128116081940242e+00,3.629964503676449628e+00,1.526773846620308905e+00,3.711208415638875824e+00,4.439965576723409413e+00,8.264199006958227400e+00,6.580156235291577005e+00,6.000000000000000000e+00
5.924956798553466797e-01,7.828168869018554688e-01,3.696096939620474586e-07,0.000000000000000000e+00,5.283099412918090820e-01,7.462949752807617188e-01,-2.902132831513881683e-02,0.000000000000000000e+00,4.726487696170806885e-01,6.703306436538696289e-01,-4.718765616416931152e-02,0.000000000000000000e+00,4.298676848411560059e-01,6.144171953201293945e-01,-6.337752193212509155e-02,0.000000000000000000e+00,3.891138434410095215e-01,5.790068507194519043e-01,-8.060993254184722900e-02,0.000000000000000000e+00,5.204544067382812500e-01,5.124172568321228027e-01,-3.186144307255744934e-02,0.000000000000000000e+00,5.011038780212402344e-01,4.072786569595336914e-01,-5.301371589303016663e-02,0.000000000000000000e+00,4.904540479183197021e-01,3.406912088394165039e-01,-7.077825814485549927e-02,0.000000000000000000e+00,4.821711182594299316e-01,2.773925662040710449e-01,-8.507327735424041748e-02,0.000000000000000000e+00,5.679885745048522949e-01,5.004684925079345703e-01,-3.621660545468330383e-02,0.000000000000000000e+00,5.728616714477539062e-01,3.716062903404235840e-01,-5.171209573745727539e-02,0.000000000000000000e+00,5.797398686408996582e-01,2.959311306476593018e-01,-6.576272845268249512e-02,0.000000000000000000e+00,5.877087116241455078e-01,2.248133718967437744e-01,-7.832120358943939209e-02,0.000000000000000000e+00,6.101145744323730469e-01,5.219296216964721680e-01,-4.426544159650802612e-02,0.000000000000000000e+00,6.191482543945312500e-01,4.104831814765930176e-01,-6.452161818742752075e-02,0.000000000000000000e+00,6.293659210205078125e-01,3.433802723884582520e-01,-7.624096423387527466e-02,0.000000000000000000e+00,6.372907757759094238e-01,2.765440642833709717e-01,-8.602634817361831665e-02,0.000000000000000000e+00,6.481558680534362793e-01,5.668233036994934082e-01,-5.486418306827545166e-02,0.000000000000000000e+00,6.670755743980407715e-01,4.964203834533691406e-01,-7.382695376873016357e-02,0.000000000000000000e+00,6.830604672431945801e-01,4.584147036075592041e-01,-7.855058461427688599e-02,0.000000000000000000e+00,6.960144639015197754e-01,4.190167188644409180e-01,-8.267156779766082764e-02,0.000000000000000000e+00,2.540524768279191647e+01,2.341865690054314886e+00,1.214319968679435391e+01,6.459661141411178420e+00,3.798459837515804960e+00,2.660583025086690867e+00,7.085232931297136716e+00,4.700045452252464173e+00,1.291480223079433109e+00,1.005899600067044597e+00,3.990187789760811121e+00,2.413867691727516807e+00,9.533746660887451041e-01,1.108806697745887249e+01,4.664421320470864885e+00,6.000000000000000000e+00
5.909511446952819824e-01,7.753655314445495605e-01,-1.578283530534463353e-07,0.000000000000000000e+00,5.300222635269165039e-01,7.386633157730102539e-01,-2.707578241825103760e-02,0.000000000000000000e+00,4.806582331657409668e-01,6.545358896255493164e-01,-4.196808114647865295e-02,0.000000000000000000e+00,4.499558210372924805e-01,5.842424631118774414e-01,-5.668414011597633362e-02,0.000000000000000000e+00,4.265230298042297363e-01,5.210263729095458984e-01,-6.925492733716964722e-02,0.000000000000000000e+00,5.147471427917480469e-01,5.083265304565429688e-01,-1.298518665134906769e-02,0.000000000000000000e+00,5.059347152709960938e-01,4.170968234539031982e-01,-3.809820488095283508e-02,0.000000000000000000e+00,5.057944655418395996e-01,4.143698513507843018e-01,-6.064143776893615723e-02,0.000000000000000000e+00,5.090717673301696777e-01,4.403145611286163330e-01,-7.493699342012405396e-02,0.000000000000000000e+00,5.555323362350463867e-01,4.988077878952026367e-01,-1.551765110343694687e-02,0.000000000000000000e+00,5.518970489501953125e-01,3.915092945098876953e-01,-4.052917659282684326e-02,0.000000000000000000e+00,5.490974187850952148e-01,4.046609699726104736e-01,-6.116358563303947449e-02,0.000000000000000000e+00,5.472910404205322266e-01,4.409120678901672363e-01,-7.402109354734420776e-02,0.000000000000000000e+00,5.953322649002075195e-01,5.135940909385681152e-01,-2.283678017556667328e-02,0.000000000000000000e+00,5.990693569183349609e-01,4.060312211513519287e-01,-5.013959109783172607e-02,0.000000000000000000e+00,5.905017256736755371e-01,4.409376978874206543e-01,-6.152131780982017517e-02,0.000000000000000000e+00,5.842603445053100586e-01,4.985462427139282227e-01,-6.628109514713287354e-02,0.000000000000000000e+00,6.377791762351989746e-01,5.487307310104370117e-01,-3.248842060565948486e-02,0.000000000000000000e+00,6.419370770454406738e-01,4.702343344688415527e-01,-5.634856224060058594e-02,0.000000000000000000e+00,6.292895078659057617e-01,5.007291436195373535e-01,-6.252346932888031006e-02,0.000000000000000000e+00,6.184065341949462891e-01,5.524001717567443848e-01,-6.440834701061248779e-02,0.000000000000000000e+00,3.007640306033722766e+01,7.054723419303032372e+00,3.213022093058870876e+00,1.628343196086754219e+01,6.777804993976225489e+01,6.822491390601987860e+01,1.125309262755256512e+01,1.090216997414790399e+02,3.801901471462844739e+01,9.304881289099377284e+00,1.461307752558195432e+02,1.487335633593917450e+01,1.225373592427542668e+01,1.464351106595721319e+02,1.358514664592249233e+01,6.000000000000000000e+00
5.824294686317443848e-01,7.691863775253295898e-01,-4.741264376662002178e-07,0.000000000000000000e+00,5.265293121337890625e-01,7.261716723442077637e-01,-2.803711779415607452e-02,0.000000000000000000e+00,4.810818731784820557e-01,6.521763205528259277e-01,-4.666291177272796631e-02,0.000000000000000000e+00,4.570152461528778076e-01,5.794056057929992676e-01,-6.526631861925125122e-02,0.000000000000000000e+00,4.420217275619506836e-01,5.084323883056640625e-01,-7.899862527847290039e-02,0.000000000000000000e+00,5.063939690589904785e-01,5.108697414398193359e-01,-1.817089319229125977e-02,0.000000000000000000e+00,4.969071745872497559e-01,4.216335415840148926e-01,-5.467525497078895569e-02,0.000000000000000000e+00,5.003494024276733398e-01,4.984002709388732910e-01,-7.800509035587310791e-02,0.000000000000000000e+00,5.059170722961425781e-01,5.665497779846191406e-01,-8.897519111633300781e-02,0.000000000000000000e+00,5.487558245658874512e-01,5.086178183555603027e-01,-2.069994620978832245e-02,0.000000000000000000e+00,5.407465696334838867e-01,4.150177240371704102e-01,-5.924277007579803467e-02,0.000000000000000000e+00,5.369859933853149414e-01,5.154111981391906738e-01,-7.223358750343322754e-02,0.000000000000000000e+00,5.355668067932128906e-01,5.910212397575378418e-01,-7.220559567213058472e-02,0.000000000000000000e+00,5.890304446220397949e-01,5.245189666748046875e-01,-2.901563793420791626e-02,0.000000000000000000e+00,5.848278403282165527e-01,4.383656680583953857e-01,-6.562131643295288086e-02,0.000000000000000000e+00,5.738958120346069336e-01,5.356745719909667969e-01,-6.208279356360435486e-02,0.000000000000000000e+00,5.657667517662048340e-01,6.099077463150024414e-01,-5.011920258402824402e-02,0.000000000000000000e+00,6.304496526718139648e-01,5.541214346885681152e-01,-3.973909094929695129e-02,0.000000000000000000e+00,6.231160163879394531e-01,4.998860359191894531e-01,-6.620102375745773315e-02,0.000000000000000000e+00,6.074640154838562012e-01,5.635179281234741211e-01,-6.304017454385757446e-02,0.000000000000000000e+00,5.953084230422973633e-01,6.186679601669311523e-01,-5.396049097180366516e-02,0.000000000000000000e+00,2.210439400140037591e+01,1.301383196098978523e+01,6.878904991794414059e+00,2.084103306988980009e+01,1.408257310430194593e+02,8.038749100974705186e+00,1.796301972114047629e+01,1.495344739618146264e+02,7.465779271474651146e+00,1.676333310990053604e+01,1.572500569597437163e+02,7.033952451884332824e+00,2.473044539788875795e+01,1.490402047443010360e+02,6.520049065005863120e+00,6.000000000000000000e+00
